language,word,translation,family_1l,family_2l
YUANYANG_TAI,we,-H-W-,TK,KAM_TAI
YUANYANG_TAI,you,-M-W-,TK,KAM_TAI
YUCUNA,I,-N-K-,Arw,NORTHERN_ARAWAKAN
YUCUNA,blood,-R-,Arw,NORTHERN_ARAWAKAN
YUCUNA,bone,-P-N-,Arw,NORTHERN_ARAWAKAN
YUCUNA,breast,-CH-7-CH-R-,Arw,NORTHERN_ARAWAKAN
YUCUNA,die,-T-K-7-,Arw,NORTHERN_ARAWAKAN
YUCUNA,dog,-J-W-P-R-,Arw,NORTHERN_ARAWAKAN
YUCUNA,drink,-7-R-,Arw,NORTHERN_ARAWAKAN
YUCUNA,ear,-KH-W-,Arw,NORTHERN_ARAWAKAN
YUCUNA,eye,-KH-L-,Arw,NORTHERN_ARAWAKAN
YUCUNA,fire,-K-R-7-T-,Arw,NORTHERN_ARAWAKAN
YUCUNA,full,-P-7-T-,Arw,NORTHERN_ARAWAKAN
YUCUNA,hand,-J-T-7-L-,Arw,NORTHERN_ARAWAKAN
YUCUNA,hear,-H-M-7-,Arw,NORTHERN_ARAWAKAN
YUCUNA,horn,-7-W-W-H-,Arw,NORTHERN_ARAWAKAN
YUCUNA,knee,-R-P-CH-,Arw,NORTHERN_ARAWAKAN
YUCUNA,leaf,-W-CH-7-P-,Arw,NORTHERN_ARAWAKAN
YUCUNA,louse,-N-H-,Arw,NORTHERN_ARAWAKAN
YUCUNA,name,-H-,Arw,NORTHERN_ARAWAKAN
YUCUNA,new,-W-H-,Arw,NORTHERN_ARAWAKAN
YUCUNA,night,-L-P-,Arw,NORTHERN_ARAWAKAN
YUCUNA,nose,-T-K-,Arw,NORTHERN_ARAWAKAN
YUCUNA,one,-P-H-L-W-,Arw,NORTHERN_ARAWAKAN
YUCUNA,see,-M-,Arw,NORTHERN_ARAWAKAN
YUCUNA,skin,-M-,Arw,NORTHERN_ARAWAKAN
YUCUNA,star,-W-KH-R-,Arw,NORTHERN_ARAWAKAN
YUCUNA,sun,-K-M-,Arw,NORTHERN_ARAWAKAN
YUCUNA,tongue,-L-N-,Arw,NORTHERN_ARAWAKAN
YUCUNA,tooth,-N-,Arw,NORTHERN_ARAWAKAN
YUCUNA,tree,-7-W-N-,Arw,NORTHERN_ARAWAKAN
YUCUNA,two,-J-M-,Arw,NORTHERN_ARAWAKAN
YUCUNA,water,-H-N-,Arw,NORTHERN_ARAWAKAN
YUCUNA,we,-W-K-,Arw,NORTHERN_ARAWAKAN
YUCUNA,you,-P-K-,Arw,NORTHERN_ARAWAKAN
YUGAMBAL,I,-N-W-,Aus,PAMA_NYUNGAN
YUGAMBAL,blood,-K-M-R-,Aus,PAMA_NYUNGAN
YUGAMBAL,bone,-D-R-G-N-,Aus,PAMA_NYUNGAN
YUGAMBAL,breast,-N-M-N-,Aus,PAMA_NYUNGAN
YUGAMBAL,die,-D-G-J-,Aus,PAMA_NYUNGAN
YUGAMBAL,dog,-N-G-M-,Aus,PAMA_NYUNGAN
YUGAMBAL,drink,-ZH-,Aus,PAMA_NYUNGAN
YUGAMBAL,ear,-N-N-N-,Aus,PAMA_NYUNGAN
YUGAMBAL,eye,-M-H-,Aus,PAMA_NYUNGAN
YUGAMBAL,fire,-D-L-L-,Aus,PAMA_NYUNGAN
YUGAMBAL,full,-D-M-B-R-,Aus,PAMA_NYUNGAN
YUGAMBAL,hand,-D-N-N-,Aus,PAMA_NYUNGAN
YUGAMBAL,hear,-K-N-N-,Aus,PAMA_NYUNGAN
YUGAMBAL,knee,-K-N-D-L-,Aus,PAMA_NYUNGAN
YUGAMBAL,leaf,-W-R-N-,Aus,PAMA_NYUNGAN
YUGAMBAL,louse,-D-L-M-,Aus,PAMA_NYUNGAN
YUGAMBAL,name,-NG-R-,Aus,PAMA_NYUNGAN
YUGAMBAL,new,-B-L-N-,Aus,PAMA_NYUNGAN
YUGAMBAL,night,-N-L-,Aus,PAMA_NYUNGAN
YUGAMBAL,nose,-M-R-,Aus,PAMA_NYUNGAN
YUGAMBAL,one,-J-B-R-,Aus,PAMA_NYUNGAN
YUGAMBAL,see,-NG-H-,Aus,PAMA_NYUNGAN
YUGAMBAL,skin,-J-L-NG-,Aus,PAMA_NYUNGAN
YUGAMBAL,star,-K-J-H-M-,Aus,PAMA_NYUNGAN
YUGAMBAL,sun,-ZH-R-,Aus,PAMA_NYUNGAN
YUGAMBAL,tongue,-J-L-NG-,Aus,PAMA_NYUNGAN
YUGAMBAL,tooth,-ZH-R-NG-,Aus,PAMA_NYUNGAN
YUGAMBAL,tree,-ZH-L-,Aus,PAMA_NYUNGAN
YUGAMBAL,two,-B-L-H-,Aus,PAMA_NYUNGAN
YUGAMBAL,water,-K-N-,Aus,PAMA_NYUNGAN
YUGAMBAL,we,-N-L-,Aus,PAMA_NYUNGAN
YUGAMBAL,you,-N-H-,Aus,PAMA_NYUNGAN
YUKAGHIR_TUNDRA,I,-M-T-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,blood,-CH-J-M-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,bone,-M-N-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,breast,-S-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,die,-CH-R-M-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,dog,-L-M-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,drink,-L-W-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,ear,-N-M-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,eye,-J-W-D-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,fire,-L-CH-L-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,full,-P-T-N-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,hand,-CH-L-D-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,hear,-M-N-D-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,horn,-N-M-R-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,knee,-M-L-D-M-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,leaf,-P-G-L-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,louse,-P-M-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,name,-K-R-J-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,new,-N-D-R-P-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,night,-CH-N-CH-L-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,nose,-J-J-L-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,one,-M-R-K-W-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,see,-J-W-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,skin,-S-R-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,star,-P-J-D-D-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,sun,-J-R-P-J-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,tongue,-W-N-R-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,tooth,-S-L-R-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,tree,-SH-L-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,two,-K-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,water,-L-W-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,we,-M-T-,Yka,YUKAGHIR
YUKAGHIR_TUNDRA,you,-T-T-,Yka,YUKAGHIR
YUKI,I,-NN-P-,WY,YUKIAN
YUKI,blood,-NN-S-,WY,YUKIAN
YUKI,bone,-K-TH-,WY,YUKIAN
YUKI,breast,-H-J-,WY,YUKIAN
YUKI,die,-K-L-,WY,YUKIAN
YUKI,dog,-T-W-SH-T-,WY,YUKIAN
YUKI,drink,-M-7-,WY,YUKIAN
YUKI,ear,-SH-NN-M-,WY,YUKIAN
YUKI,eye,-H-L-,WY,YUKIAN
YUKI,fire,-J-M-,WY,YUKIAN
YUKI,hand,-M-P-T-,WY,YUKIAN
YUKI,hear,-H-NN-L-,WY,YUKIAN
YUKI,horn,-H-N-,WY,YUKIAN
YUKI,knee,-K-N-K-,WY,YUKIAN
YUKI,leaf,-P-L-,WY,YUKIAN
YUKI,louse,-SH-SH-K-,WY,YUKIAN
YUKI,name,-J-NN-W-,WY,YUKIAN
YUKI,new,-M-NN-H-NN-,WY,YUKIAN
YUKI,night,-N-NN-K-,WY,YUKIAN
YUKI,nose,-H-N-T-L-,WY,YUKIAN
YUKI,one,-P-NN-7-,WY,YUKIAN
YUKI,see,-N-NN-W-,WY,YUKIAN
YUKI,skin,-SH-L-,WY,YUKIAN
YUKI,star,-M-N-CH-P-,WY,YUKIAN
YUKI,sun,-P-L-NN-T-,WY,YUKIAN
YUKI,tongue,-N-NN-M-L-,WY,YUKIAN
YUKI,tooth,-S-NN-K-,WY,YUKIAN
YUKI,tree,-L-,WY,YUKIAN
YUKI,two,-P-,WY,YUKIAN
YUKI,water,-K-,WY,YUKIAN
YUKI,we,-M-,WY,YUKIAN
YUKI,you,-M-7-,WY,YUKIAN
YUKPA,I,-W-,Car,CARIBAN
YUKPA,blood,-M-R-,Car,CARIBAN
YUKPA,bone,-J-P-,Car,CARIBAN
YUKPA,breast,-SH-SH-,Car,CARIBAN
YUKPA,die,-K-,Car,CARIBAN
YUKPA,drink,-K-N-,Car,CARIBAN
YUKPA,ear,-P-N-,Car,CARIBAN
YUKPA,eye,-N-,Car,CARIBAN
YUKPA,fire,-J-R-,Car,CARIBAN
YUKPA,full,-T-W-,Car,CARIBAN
YUKPA,hand,-M-,Car,CARIBAN
YUKPA,hear,-T-S-,Car,CARIBAN
YUKPA,horn,-J-R-W-,Car,CARIBAN
YUKPA,knee,-P-K-R-,Car,CARIBAN
YUKPA,leaf,-J-R-,Car,CARIBAN
YUKPA,louse,-K-J-M-SH-,Car,CARIBAN
YUKPA,name,-J-S-,Car,CARIBAN
YUKPA,new,-K-SH-P-,Car,CARIBAN
YUKPA,night,-K-K-,Car,CARIBAN
YUKPA,nose,-N-,Car,CARIBAN
YUKPA,one,-K-M-,Car,CARIBAN
YUKPA,see,-NN-S-,Car,CARIBAN
YUKPA,skin,-SH-R-,Car,CARIBAN
YUKPA,star,-SH-K-,Car,CARIBAN
YUKPA,sun,-W-J-CH-,Car,CARIBAN
YUKPA,tongue,-P-T-SH-,Car,CARIBAN
YUKPA,tooth,-J-,Car,CARIBAN
YUKPA,tree,-W-,Car,CARIBAN
YUKPA,two,-K-S-,Car,CARIBAN
YUKPA,water,-K-N-,Car,CARIBAN
YUKPA,we,-N-N-,Car,CARIBAN
YUKPA,you,-M-,Car,CARIBAN
YURACARE,I,-S-,Yur,YURACARE
YURACARE,blood,-T-B-,Yur,YURACARE
YURACARE,bone,-T-,Yur,YURACARE
YURACARE,breast,-T-SH-,Yur,YURACARE
YURACARE,die,-T-W-,Yur,YURACARE
YURACARE,dog,-CH-KH-M-,Yur,YURACARE
YURACARE,drink,-N-S-,Yur,YURACARE
YURACARE,ear,-M-J-,Yur,YURACARE
YURACARE,eye,-T-N-T-,Yur,YURACARE
YURACARE,fire,-J-M-,Yur,YURACARE
YURACARE,full,-S-L-,Yur,YURACARE
YURACARE,hand,-B-N-,Yur,YURACARE
YURACARE,hear,-W-SH-,Yur,YURACARE
YURACARE,horn,-P-J-,Yur,YURACARE
YURACARE,knee,-T-J-,Yur,YURACARE
YURACARE,leaf,-S-L-J-L-,Yur,YURACARE
YURACARE,louse,-NG-SH-,Yur,YURACARE
YURACARE,name,-M-K-T-,Yur,YURACARE
YURACARE,new,-SH-P-,Yur,YURACARE
YURACARE,night,-SH-W-,Yur,YURACARE
YURACARE,nose,-N-T-,Yur,YURACARE
YURACARE,one,-L-T-,Yur,YURACARE
YURACARE,see,-B-KH-T-,Yur,YURACARE
YURACARE,skin,-P-L-,Yur,YURACARE
YURACARE,star,-P-SH-CH-,Yur,YURACARE
YURACARE,sun,-P-J-N-,Yur,YURACARE
YURACARE,tongue,-R-M-,Yur,YURACARE
YURACARE,tooth,-SH-N-SH-,Yur,YURACARE
YURACARE,tree,-K-M-,Yur,YURACARE
YURACARE,two,-L-SH-J-,Yur,YURACARE
YURACARE,water,-S-M-,Yur,YURACARE
YURACARE,we,-T-W-,Yur,YURACARE
YURACARE,you,-M-,Yur,YURACARE
YURI,I,-N-,KY,KARKAR_YURI
YURI,blood,-J-R-,KY,KARKAR_YURI
YURI,bone,-K-W-R-,KY,KARKAR_YURI
YURI,breast,-M-M-,KY,KARKAR_YURI
YURI,die,-W-W-P-,KY,KARKAR_YURI
YURI,dog,-S-,KY,KARKAR_YURI
YURI,drink,-N-D-F-R-,KY,KARKAR_YURI
YURI,ear,-B-,KY,KARKAR_YURI
YURI,eye,-M-M-J-,KY,KARKAR_YURI
YURI,fire,-J-M-J-,KY,KARKAR_YURI
YURI,full,-K-B-K-R-,KY,KARKAR_YURI
YURI,hand,-J-J-,KY,KARKAR_YURI
YURI,hear,-M-W-W-,KY,KARKAR_YURI
YURI,horn,-K-W-N-M-,KY,KARKAR_YURI
YURI,knee,-K-B-K-L-,KY,KARKAR_YURI
YURI,leaf,-M-B-W-J-,KY,KARKAR_YURI
YURI,louse,-M-R-,KY,KARKAR_YURI
YURI,name,-J-,KY,KARKAR_YURI
YURI,new,-W-N-K-M-,KY,KARKAR_YURI
YURI,night,-K-R-G-B-,KY,KARKAR_YURI
YURI,one,-N-G-R-N-,KY,KARKAR_YURI
YURI,see,-G-N-,KY,KARKAR_YURI
YURI,skin,-B-,KY,KARKAR_YURI
YURI,star,-D-R-M-,KY,KARKAR_YURI
YURI,sun,-M-R-,KY,KARKAR_YURI
YURI,tongue,-S-R-KH-M-,KY,KARKAR_YURI
YURI,tooth,-K-R-,KY,KARKAR_YURI
YURI,tree,-J-W-W-,KY,KARKAR_YURI
YURI,two,-N-K-W-P-,KY,KARKAR_YURI
YURI,water,-J-N-R-,KY,KARKAR_YURI
YURI,you,-N-G-7-,KY,KARKAR_YURI
YUROK,I,-N-K-,Alg,YUROK
YUROK,blood,-P-K-J-K-,Alg,YUROK
YUROK,bone,-W-R-H-L-,Alg,YUROK
YUROK,breast,-N-W-N-,Alg,YUROK
YUROK,die,-K-M-L-,Alg,YUROK
YUROK,dog,-CH-SH-H-,Alg,YUROK
YUROK,drink,-R-K-W-H-,Alg,YUROK
YUROK,ear,-CH-P-G-R-,Alg,YUROK
YUROK,eye,-L-N-,Alg,YUROK
YUROK,fire,-M-CH-,Alg,YUROK
YUROK,full,-K-CH-W-L-,Alg,YUROK
YUROK,hand,-CH-W-S-,Alg,YUROK
YUROK,hear,-K-M-,Alg,YUROK
YUROK,horn,-S-CH-H-,Alg,YUROK
YUROK,knee,-R-K-R-L-,Alg,YUROK
YUROK,leaf,-K-P-,Alg,YUROK
YUROK,louse,-M-K-H-,Alg,YUROK
YUROK,name,-W-,Alg,YUROK
YUROK,new,-CH-7-N-R-,Alg,YUROK
YUROK,night,-N-S-CH-W-,Alg,YUROK
YUROK,nose,-R-P-R-N-,Alg,YUROK
YUROK,one,-K-H-,Alg,YUROK
YUROK,see,-N-W-,Alg,YUROK
YUROK,skin,-M-R-7-R-,Alg,YUROK
YUROK,star,-H-G-CH-,Alg,YUROK
YUROK,sun,-W-N-W-S-,Alg,YUROK
YUROK,tongue,-P-L-,Alg,YUROK
YUROK,tooth,-R-P-L-,Alg,YUROK
YUROK,tree,-T-P-,Alg,YUROK
YUROK,two,-N-7-,Alg,YUROK
YUROK,water,-P-7-H-,Alg,YUROK
YUROK,we,-N-K-H-,Alg,YUROK
YUROK,you,-K-L-,Alg,YUROK
YURUTI,I,-J-,Tuc,TUCANOAN
YURUTI,blood,-D-,Tuc,TUCANOAN
YURUTI,bone,-K-NN-NN-,Tuc,TUCANOAN
YURUTI,breast,-NN-P-G-,Tuc,TUCANOAN
YURUTI,die,-D-J-,Tuc,TUCANOAN
YURUTI,dog,-D-J-J-,Tuc,TUCANOAN
YURUTI,drink,-S-NN-D-NN-,Tuc,TUCANOAN
YURUTI,ear,-K-B-NN-P-,Tuc,TUCANOAN
YURUTI,eye,-K-P-,Tuc,TUCANOAN
YURUTI,fire,-P-K-NN-B-,Tuc,TUCANOAN
YURUTI,full,-D-D-,Tuc,TUCANOAN
YURUTI,hand,-W-NN-B-NN-,Tuc,TUCANOAN
YURUTI,hear,-T-W-,Tuc,TUCANOAN
YURUTI,horn,-S-W-R-,Tuc,TUCANOAN
YURUTI,knee,-NN-S-NN-R-,Tuc,TUCANOAN
YURUTI,leaf,-P-NN-,Tuc,TUCANOAN
YURUTI,louse,-K-J-W-NN-,Tuc,TUCANOAN
YURUTI,name,-W-NN-B-NN-,Tuc,TUCANOAN
YURUTI,new,-B-NN-B-NN-,Tuc,TUCANOAN
YURUTI,night,-J-NN-B-NN-,Tuc,TUCANOAN
YURUTI,nose,-NN-K-NN-NN-,Tuc,TUCANOAN
YURUTI,one,-NN-K-NN-,Tuc,TUCANOAN
YURUTI,see,-NN-J-NN-,Tuc,TUCANOAN
YURUTI,skin,-K-S-R-,Tuc,TUCANOAN
YURUTI,star,-J-NN-K-NN-,Tuc,TUCANOAN
YURUTI,sun,-B-R-K-B-,Tuc,TUCANOAN
YURUTI,tongue,-J-NN-B-NN-,Tuc,TUCANOAN
YURUTI,tooth,-P-G-,Tuc,TUCANOAN
YURUTI,tree,-J-K-G-,Tuc,TUCANOAN
YURUTI,two,-P-W-,Tuc,TUCANOAN
YURUTI,water,-K-,Tuc,TUCANOAN
YURUTI,we,-B-NN-R-NN-,Tuc,TUCANOAN
YURUTI,you,-B-NN-,Tuc,TUCANOAN
YUWANA_2,I,-J-,Yuw,YUWANA
YUWANA_2,blood,-K-W-,Yuw,YUWANA
YUWANA_2,bone,-W-W-,Yuw,YUWANA
YUWANA_2,breast,-T-,Yuw,YUWANA
YUWANA_2,die,-K-L-T-,Yuw,YUWANA
YUWANA_2,dog,-J-W-,Yuw,YUWANA
YUWANA_2,drink,-W-J-T-,Yuw,YUWANA
YUWANA_2,ear,-L-K-,Yuw,YUWANA
YUWANA_2,eye,-M-W-H-T-,Yuw,YUWANA
YUWANA_2,fire,-K-L-,Yuw,YUWANA
YUWANA_2,full,-M-,Yuw,YUWANA
YUWANA_2,hand,-M-W-H-W-,Yuw,YUWANA
YUWANA_2,hear,-N-K-,Yuw,YUWANA
YUWANA_2,knee,-M-K-,Yuw,YUWANA
YUWANA_2,leaf,-H-,Yuw,YUWANA
YUWANA_2,louse,-T-K-W-J-,Yuw,YUWANA
YUWANA_2,name,-K-H-W-,Yuw,YUWANA
YUWANA_2,new,-B-J-H-,Yuw,YUWANA
YUWANA_2,night,-T-K-W-T-,Yuw,YUWANA
YUWANA_2,nose,-NG-J-,Yuw,YUWANA
YUWANA_2,one,-J-T-W-,Yuw,YUWANA
YUWANA_2,see,-W-T-T-,Yuw,YUWANA
YUWANA_2,skin,-H-T-T-,Yuw,YUWANA
YUWANA_2,star,-T-D-,Yuw,YUWANA
YUWANA_2,sun,-T-NG-W-,Yuw,YUWANA
YUWANA_2,tongue,-L-L-,Yuw,YUWANA
YUWANA_2,tooth,-H-K-,Yuw,YUWANA
YUWANA_2,tree,-T-W-,Yuw,YUWANA
YUWANA_2,two,-H-W-K-T-,Yuw,YUWANA
YUWANA_2,water,-W-,Yuw,YUWANA
YUWANA_2,we,-T-T-,Yuw,YUWANA
YUWANA_2,you,-K-,Yuw,YUWANA
ZACATEPEC_CHATINO,I,-N-NN-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,blood,-T-N-NN-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,bone,-T-H-NN-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,breast,-S-T-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,die,-K-H-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,dog,-SH-N-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,drink,-K-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,ear,-H-NN-N-SH-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,eye,-K-L-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,fire,-K-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,full,-N-NN-M-S-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,hand,-J-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,hear,-K-N-NN-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,horn,-J-K-K-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,knee,-K-SH-T-NN-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,leaf,-L-K-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,louse,-K-W-T-NN-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,name,-N-NN-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,new,-K-W-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,night,-T-L-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,nose,-S-J-NN-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,one,-S-K-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,see,-NG-7-NN-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,skin,-K-H-NN-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,star,-K-L-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,sun,-K-W-CH-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,tongue,-L-C-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,tooth,-L-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,tree,-J-K-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,two,-T-K-W-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,water,-T-7-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,we,-N-NN-,OM,ZAPOTECAN
ZACATEPEC_CHATINO,you,-N-7-W-NN-,OM,ZAPOTECAN
ZAIWA,I,-N-,ST,BURMESE_LOLO
ZAIWA,blood,-S-J-,ST,BURMESE_LOLO
ZAIWA,bone,-SH-V-J-,ST,BURMESE_LOLO
ZAIWA,die,-SH-,ST,BURMESE_LOLO
ZAIWA,dog,-K-J-,ST,BURMESE_LOLO
ZAIWA,drink,-SH-7-,ST,BURMESE_LOLO
ZAIWA,ear,-N-P-,ST,BURMESE_LOLO
ZAIWA,eye,-M-CH-,ST,BURMESE_LOLO
ZAIWA,fire,-M-,ST,BURMESE_LOLO
ZAIWA,full,-P-N-,ST,BURMESE_LOLO
ZAIWA,hand,-L-7-,ST,BURMESE_LOLO
ZAIWA,hear,-K-,ST,BURMESE_LOLO
ZAIWA,horn,-K-J-,ST,BURMESE_LOLO
ZAIWA,knee,-K-P-T-,ST,BURMESE_LOLO
ZAIWA,leaf,-KH-7-,ST,BURMESE_LOLO
ZAIWA,louse,-SH-N-,ST,BURMESE_LOLO
ZAIWA,name,-N-N-,ST,BURMESE_LOLO
ZAIWA,new,-S-K-,ST,BURMESE_LOLO
ZAIWA,night,-M-N-L-,ST,BURMESE_LOLO
ZAIWA,nose,-N-7-,ST,BURMESE_LOLO
ZAIWA,one,-ZH-,ST,BURMESE_LOLO
ZAIWA,see,-V-,ST,BURMESE_LOLO
ZAIWA,skin,-SH-K-7-,ST,BURMESE_LOLO
ZAIWA,star,-K-,ST,BURMESE_LOLO
ZAIWA,sun,-P-J-,ST,BURMESE_LOLO
ZAIWA,tongue,-SH-,ST,BURMESE_LOLO
ZAIWA,tooth,-C-J-,ST,BURMESE_LOLO
ZAIWA,tree,-S-K-,ST,BURMESE_LOLO
ZAIWA,water,-CH-,ST,BURMESE_LOLO
ZAIWA,we,-N-M-,ST,BURMESE_LOLO
ZAIWA,you,-N-N-,ST,BURMESE_LOLO
ZAPOTEC_LOXICHA,I,-N-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,blood,-R-N-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,bone,-Z-KH-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,breast,-SH-Z-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,die,-G-KH-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,dog,-M-B-K-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,drink,-G-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,ear,-N-C-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,eye,-N-G-D-L-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,fire,-K-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,full,-Z-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,hand,-J-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,hear,-G-N-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,horn,-W-D-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,knee,-SH-B-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,leaf,-L-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,louse,-M-C-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,name,-L-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,new,-K-B-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,night,-J-L-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,nose,-SH-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,one,-TH-B-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,see,-W-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,skin,-J-D-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,star,-M-B-L-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,sun,-W-Z-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,tongue,-L-S-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,tooth,-K-L-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,tree,-J-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,two,-CH-P-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,water,-N-T-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,we,-N-7-,OM,ZAPOTECAN
ZAPOTEC_LOXICHA,you,-L-7-,OM,ZAPOTECAN
ZAPOTEC_MITLA,I,-N-R-,OM,ZAPOTECAN
ZAPOTEC_MITLA,blood,-R-N-,OM,ZAPOTECAN
ZAPOTEC_MITLA,bone,-C-T-,OM,ZAPOTECAN
ZAPOTEC_MITLA,breast,-D-D-,OM,ZAPOTECAN
ZAPOTEC_MITLA,die,-R-T-,OM,ZAPOTECAN
ZAPOTEC_MITLA,dog,-B-K-W-,OM,ZAPOTECAN
ZAPOTEC_MITLA,drink,-R-,OM,ZAPOTECAN
ZAPOTEC_MITLA,ear,-D-J-G-,OM,ZAPOTECAN
ZAPOTEC_MITLA,eye,-B-S-J-L-,OM,ZAPOTECAN
ZAPOTEC_MITLA,fire,-G-B-,OM,ZAPOTECAN
ZAPOTEC_MITLA,hand,-N-,OM,ZAPOTECAN
ZAPOTEC_MITLA,hear,-R-J-N-,OM,ZAPOTECAN
ZAPOTEC_MITLA,horn,-K-CH-,OM,ZAPOTECAN
ZAPOTEC_MITLA,knee,-J-K-SH-B-,OM,ZAPOTECAN
ZAPOTEC_MITLA,leaf,-B-L-G-,OM,ZAPOTECAN
ZAPOTEC_MITLA,louse,-B-C-,OM,ZAPOTECAN
ZAPOTEC_MITLA,name,-L-KH-,OM,ZAPOTECAN
ZAPOTEC_MITLA,new,-N-K-B-N-,OM,ZAPOTECAN
ZAPOTEC_MITLA,night,-J-L-,OM,ZAPOTECAN
